,Rodada,Casa,Gols Casa,Fora,Gols Fora,Pontos Casa,Pontos Fora
0,1,Fluminense - RJ,0,Santos - SP,0,1,1
1,1,Atlético - GO,1,Flamengo - RJ,1,1,1
2,1,Palmeiras - SP,2,Ceará - CE,3,0,3
3,1,Coritiba - PR,3,Goiás - GO,0,3,0
4,1,Atlético Mineiro - MG,2,Internacional - RS,0,3,0
5,1,Botafogo - RJ,1,Corinthians - SP,3,0,3
6,1,Fortaleza - CE,0,Cuiabá Saf - MT,1,0,3
7,1,Avaí - SC,1,América Fc Saf - MG,0,3,0
8,1,São Paulo - SP,4,Athletico Paranaense - PR,0,3,0
9,1,Juventude - RS,2,Red Bull Bragantino - SP,2,1,1
10,2,Goiás - GO,1,Palmeiras - SP,1,1,1
11,2,América Fc Saf - MG,4,Juventude - RS,1,3,0
12,2,Corinthians - SP,3,Avaí - SC,0,3,0
13,2,Cuiabá Saf - MT,0,Fluminense - RJ,1,0,3
14,2,Santos - SP,2,Coritiba - PR,1,3,0
15,2,Flamengo - RJ,3,São Paulo - SP,1,3,0
16,2,Internacional - RS,2,Fortaleza - CE,1,3,0
17,2,Red Bull Bragantino - SP,4,Atlético - GO,0,3,0
18,2,Athletico Paranaense - PR,0,Atlético Mineiro - MG,1,0,3
19,2,Ceará - CE,1,Botafogo - RJ,3,0,3
20,3,Athletico Paranaense - PR,1,Flamengo - RJ,0,3,0
21,3,Red Bull Bragantino - SP,1,São Paulo - SP,1,1,1
22,3,Palmeiras - SP,3,Corinthians - SP,0,3,0
23,3,Fluminense - RJ,0,Internacional - RS,1,0,3
24,3,Atlético Mineiro - MG,2,Coritiba - PR,2,1,1
25,3,Santos - SP,3,América Fc Saf - MG,0,3,0
26,3,Juventude - RS,0,Cuiabá Saf - MT,1,0,3
27,3,Atlético - GO,1,Botafogo - RJ,1,1,1
28,3,Avaí - SC,3,Goiás - GO,2,3,0
29,3,Fortaleza - CE,0,Ceará - CE,1,0,3
30,4,Flamengo - RJ,0,Palmeiras - SP,0,1,1
31,4,Ceará - CE,0,Red Bull Bragantino - SP,1,0,3
32,4,América Fc Saf - MG,1,Athletico Paranaense - PR,0,3,0
33,4,Goiás - GO,2,Atlético Mineiro - MG,2,1,1
34,4,Cuiabá Saf - MT,1,Atlético - GO,1,1,1
35,4,Botafogo - RJ,1,Juventude - RS,1,1,1
36,4,Corinthians - SP,1,Fortaleza - CE,0,3,0
37,4,Coritiba - PR,3,Fluminense - RJ,2,3,0
38,4,Internacional - RS,0,Avaí - SC,0,1,1
39,4,São Paulo - SP,2,Santos - SP,1,3,0
40,5,Atlético Mineiro - MG,1,América Fc Saf - MG,2,0,3
41,5,Athletico Paranaense - PR,1,Ceará - CE,0,3,0
42,5,Flamengo - RJ,0,Botafogo - RJ,1,0,3
43,5,Atlético - GO,0,Goiás - GO,1,0,3
44,5,Palmeiras - SP,1,Fluminense - RJ,1,1,1
45,5,Red Bull Bragantino - SP,0,Corinthians - SP,1,0,3
46,5,Santos - SP,4,Cuiabá Saf - MT,1,3,0
47,5,Juventude - RS,1,Internacional - RS,1,1,1
48,5,Fortaleza - CE,1,São Paulo - SP,1,1,1
49,5,Avaí - SC,2,Coritiba - PR,1,3,0
50,6,Palmeiras - SP,2,Red Bull Bragantino - SP,0,3,0
51,6,Ceará - CE,2,Flamengo - RJ,2,1,1
52,6,Internacional - RS,2,Corinthians - SP,2,1,1
53,6,Atlético Mineiro - MG,2,Atlético - GO,0,3,0
54,6,Fluminense - RJ,2,Athletico Paranaense - PR,1,3,0
55,6,São Paulo - SP,2,Cuiabá Saf - MT,1,3,0
56,6,Coritiba - PR,1,América Fc Saf - MG,0,3,0
57,6,Botafogo - RJ,3,Fortaleza - CE,1,3,0
58,6,Avaí - SC,1,Juventude - RS,2,0,3
59,6,Goiás - GO,1,Santos - SP,0,3,0
60,7,Red Bull Bragantino - SP,1,Atlético Mineiro - MG,1,1,1
61,7,Atlético - GO,2,Coritiba - PR,0,3,0
62,7,Flamengo - RJ,1,Goiás - GO,0,3,0
63,7,Santos - SP,0,Ceará - CE,0,1,1
64,7,Juventude - RS,0,Palmeiras - SP,3,0,3
65,7,Cuiabá Saf - MT,1,Internacional - RS,1,1,1
66,7,América Fc Saf - MG,1,Botafogo - RJ,1,1,1
67,7,Corinthians - SP,1,São Paulo - SP,1,1,1
68,7,Fortaleza - CE,0,Fluminense - RJ,1,0,3
69,7,Athletico Paranaense - PR,2,Avaí - SC,1,3,0
70,8,Goiás - GO,1,Red Bull Bragantino - SP,1,1,1
71,8,São Paulo - SP,2,Ceará - CE,2,1,1
72,8,Fortaleza - CE,1,Juventude - RS,1,1,1
73,8,Santos - SP,0,Palmeiras - SP,1,0,3
74,8,Coritiba - PR,1,Botafogo - RJ,0,3,0
75,8,Fluminense - RJ,1,Flamengo - RJ,2,0,3
76,8,Corinthians - SP,1,América Fc Saf - MG,1,1,1
77,8,Cuiabá Saf - MT,0,Athletico Paranaense - PR,1,0,3
78,8,Atlético Mineiro - MG,2,Avaí - SC,1,3,0
79,8,Internacional - RS,1,Atlético - GO,1,1,1
80,9,América Fc Saf - MG,2,Cuiabá Saf - MT,1,3,0
81,9,Ceará - CE,1,Coritiba - PR,1,1,1
82,9,Avaí - SC,1,São Paulo - SP,1,1,1
83,9,Athletico Paranaense - PR,2,Santos - SP,2,1,1
84,9,Atlético - GO,0,Corinthians - SP,1,0,3
85,9,Juventude - RS,1,Fluminense - RJ,0,3,0
86,9,Flamengo - RJ,1,Fortaleza - CE,2,0,3
87,9,Palmeiras - SP,0,Atlético Mineiro - MG,0,1,1
88,9,Red Bull Bragantino - SP,0,Internacional - RS,2,0,3
89,9,Botafogo - RJ,1,Goiás - GO,2,0,3
90,10,Cuiabá Saf - MT,1,Corinthians - SP,0,3,0
91,10,Juventude - RS,1,Athletico Paranaense - PR,3,0,3
92,10,América Fc Saf - MG,0,Ceará - CE,2,0,3
93,10,Atlético - GO,2,Avaí - SC,1,3,0
94,10,Red Bull Bragantino - SP,1,Flamengo - RJ,0,3,0
95,10,Fluminense - RJ,5,Atlético Mineiro - MG,3,3,0
96,10,Santos - SP,1,Internacional - RS,1,1,1
97,10,Palmeiras - SP,4,Botafogo - RJ,0,3,0
98,10,Fortaleza - CE,1,Goiás - GO,1,1,1
99,10,Coritiba - PR,1,São Paulo - SP,1,1,1
100,11,Corinthians - SP,2,Juventude - RS,0,3,0
101,11,Atlético Mineiro - MG,1,Santos - SP,1,1,1
102,11,Fluminense - RJ,0,Atlético - GO,2,0,3
103,11,Cuiabá Saf - MT,1,Red Bull Bragantino - SP,1,1,1
104,11,Internacional - RS,3,Flamengo - RJ,1,3,0
105,11,Goiás - GO,1,Ceará - CE,1,1,1
106,11,São Paulo - SP,1,América Fc Saf - MG,0,3,0
107,11,Coritiba - PR,0,Palmeiras - SP,2,0,3
108,11,Fortaleza - CE,0,Athletico Paranaense - PR,0,1,1
109,11,Botafogo - RJ,0,Avaí - SC,1,0,3
110,12,Juventude - RS,1,Santos - SP,2,0,3
111,12,Ceará - CE,0,Atlético Mineiro - MG,0,1,1
112,12,Red Bull Bragantino - SP,4,Coritiba - PR,2,3,0
113,12,Goiás - GO,1,Internacional - RS,2,0,3
114,12,Flamengo - RJ,2,Cuiabá Saf - MT,0,3,0
115,12,América Fc Saf - MG,0,Fluminense - RJ,0,1,1
116,12,Athletico Paranaense - PR,1,Corinthians - SP,1,1,1
117,12,Botafogo - RJ,1,São Paulo - SP,0,3,0
118,12,Palmeiras - SP,4,Atlético - GO,2,3,0
119,12,Avaí - SC,3,Fortaleza - CE,2,3,0
120,13,Cuiabá Saf - MT,0,Ceará - CE,0,1,1
121,13,Santos - SP,2,Red Bull Bragantino - SP,2,1,1
122,13,Corinthians - SP,1,Goiás - GO,0,3,0
123,13,Atlético Mineiro - MG,2,Flamengo - RJ,0,3,0
124,13,Coritiba - PR,0,Athletico Paranaense - PR,1,0,3
125,13,Internacional - RS,2,Botafogo - RJ,3,0,3
126,13,Fortaleza - CE,1,América Fc Saf - MG,0,3,0
127,13,Atlético - GO,3,Juventude - RS,1,3,0
128,13,Fluminense - RJ,2,Avaí - SC,0,3,0
129,13,São Paulo - SP,1,Palmeiras - SP,2,0,3
130,14,Internacional - RS,3,Coritiba - PR,0,3,0
131,14,Athletico Paranaense - PR,4,Red Bull Bragantino - SP,2,3,0
132,14,Flamengo - RJ,3,América Fc Saf - MG,0,3,0
133,14,Corinthians - SP,0,Santos - SP,0,1,1
134,14,Atlético Mineiro - MG,3,Fortaleza - CE,2,3,0
135,14,Avaí - SC,2,Palmeiras - SP,2,1,1
136,14,Botafogo - RJ,0,Fluminense - RJ,1,0,3
137,14,São Paulo - SP,0,Juventude - RS,0,1,1
138,14,Goiás - GO,1,Cuiabá Saf - MT,0,3,0
139,14,Ceará - CE,1,Atlético - GO,1,1,1
140,15,Fluminense - RJ,4,Corinthians - SP,0,3,0
141,15,Juventude - RS,1,Atlético Mineiro - MG,2,0,3
142,15,Ceará - CE,1,Internacional - RS,1,1,1
143,15,Santos - SP,1,Flamengo - RJ,2,0,3
144,15,Palmeiras - SP,0,Athletico Paranaense - PR,2,0,3
145,15,Avaí - SC,1,Cuiabá Saf - MT,2,0,3
146,15,Atlético - GO,1,São Paulo - SP,2,0,3
147,15,América Fc Saf - MG,1,Goiás - GO,0,3,0
148,15,Coritiba - PR,2,Fortaleza - CE,1,3,0
149,15,Red Bull Bragantino - SP,0,Botafogo - RJ,1,0,3
150,16,Red Bull Bragantino - SP,4,Avaí - SC,0,3,0
151,16,Fluminense - RJ,2,Ceará - CE,1,3,0
152,16,Goiás - GO,2,Athletico Paranaense - PR,1,3,0
153,16,Coritiba - PR,2,Juventude - RS,2,1,1
154,16,Corinthians - SP,1,Flamengo - RJ,0,3,0
155,16,Fortaleza - CE,0,Palmeiras - SP,0,1,1
156,16,Santos - SP,1,Atlético - GO,0,3,0
157,16,Atlético Mineiro - MG,0,São Paulo - SP,0,1,1
158,16,Cuiabá Saf - MT,2,Botafogo - RJ,0,3,0
159,16,Internacional - RS,1,América Fc Saf - MG,0,3,0
160,17,Athletico Paranaense - PR,0,Internacional - RS,0,1,1
161,17,Avaí - SC,1,Santos - SP,0,3,0
162,17,Flamengo - RJ,2,Coritiba - PR,0,3,0
163,17,Ceará - CE,3,Corinthians - SP,1,3,0
164,17,Juventude - RS,0,Goiás - GO,0,1,1
165,17,São Paulo - SP,2,Fluminense - RJ,2,1,1
166,17,Botafogo - RJ,0,Atlético Mineiro - MG,1,0,3
167,17,Atlético - GO,0,Fortaleza - CE,1,0,3
168,17,América Fc Saf - MG,0,Red Bull Bragantino - SP,3,0,3
169,17,Palmeiras - SP,1,Cuiabá Saf - MT,0,3,0
170,18,Ceará - CE,1,Avaí - SC,0,3,0
171,18,Red Bull Bragantino - SP,2,Fortaleza - CE,1,3,0
172,18,Goiás - GO,2,Fluminense - RJ,3,0,3
173,18,Athletico Paranaense - PR,4,Atlético - GO,1,3,0
174,18,Flamengo - RJ,4,Juventude - RS,0,3,0
175,18,Internacional - RS,3,São Paulo - SP,3,1,1
176,18,Corinthians - SP,3,Coritiba - PR,1,3,0
177,18,Santos - SP,2,Botafogo - RJ,0,3,0
178,18,Cuiabá Saf - MT,1,Atlético Mineiro - MG,1,1,1
179,18,América Fc Saf - MG,0,Palmeiras - SP,1,0,3
180,19,São Paulo - SP,3,Goiás - GO,3,1,1
181,19,Botafogo - RJ,2,Athletico Paranaense - PR,0,3,0
182,19,Avaí - SC,1,Flamengo - RJ,2,0,3
183,19,Fluminense - RJ,2,Red Bull Bragantino - SP,1,3,0
184,19,Palmeiras - SP,2,Internacional - RS,1,3,0
185,19,Juventude - RS,1,Ceará - CE,0,3,0
186,19,Atlético Mineiro - MG,1,Corinthians - SP,2,0,3
187,19,Atlético - GO,0,América Fc Saf - MG,1,0,3
188,19,Fortaleza - CE,0,Santos - SP,0,1,1
189,19,Coritiba - PR,1,Cuiabá Saf - MT,0,3,0
190,20,Goiás - GO,1,Coritiba - PR,0,3,0
191,20,Ceará - CE,1,Palmeiras - SP,2,0,3
192,20,Corinthians - SP,1,Botafogo - RJ,0,3,0
193,20,Flamengo - RJ,4,Atlético - GO,1,3,0
194,20,Athletico Paranaense - PR,1,São Paulo - SP,0,3,0
195,20,Internacional - RS,3,Atlético Mineiro - MG,0,3,0
196,20,Cuiabá Saf - MT,0,Fortaleza - CE,1,0,3
197,20,América Fc Saf - MG,3,Avaí - SC,1,3,0
198,20,Red Bull Bragantino - SP,1,Juventude - RS,0,3,0
199,20,Santos - SP,2,Fluminense - RJ,2,1,1
200,21,Botafogo - RJ,1,Ceará - CE,1,1,1
201,21,Juventude - RS,0,América Fc Saf - MG,1,0,3
202,21,Atlético - GO,2,Red Bull Bragantino - SP,1,3,0
203,21,Avaí - SC,1,Corinthians - SP,1,1,1
204,21,São Paulo - SP,0,Flamengo - RJ,2,0,3
205,21,Fluminense - RJ,1,Cuiabá Saf - MT,0,3,0
206,21,Palmeiras - SP,3,Goiás - GO,0,3,0
207,21,Fortaleza - CE,3,Internacional - RS,0,3,0
208,21,Atlético Mineiro - MG,2,Athletico Paranaense - PR,3,0,3
209,21,Coritiba - PR,1,Santos - SP,2,0,3
210,22,Goiás - GO,1,Avaí - SC,1,1,1
211,22,Corinthians - SP,0,Palmeiras - SP,1,0,3
212,22,Cuiabá Saf - MT,1,Juventude - RS,0,3,0
213,22,Botafogo - RJ,0,Atlético - GO,0,1,1
214,22,Coritiba - PR,0,Atlético Mineiro - MG,1,0,3
215,22,Flamengo - RJ,5,Athletico Paranaense - PR,0,3,0
216,22,São Paulo - SP,3,Red Bull Bragantino - SP,0,3,0
217,22,Ceará - CE,0,Fortaleza - CE,1,0,3
218,22,América Fc Saf - MG,1,Santos - SP,0,3,0
219,22,Internacional - RS,3,Fluminense - RJ,0,3,0
220,23,Atlético Mineiro - MG,0,Goiás - GO,1,0,3
221,23,Fluminense - RJ,5,Coritiba - PR,2,3,0
222,23,Juventude - RS,2,Botafogo - RJ,2,1,1
223,23,Palmeiras - SP,1,Flamengo - RJ,1,1,1
224,23,Red Bull Bragantino - SP,1,Ceará - CE,1,1,1
225,23,Fortaleza - CE,1,Corinthians - SP,0,3,0
226,23,Atlético - GO,1,Cuiabá Saf - MT,1,1,1
227,23,Athletico Paranaense - PR,1,América Fc Saf - MG,1,1,1
228,23,Santos - SP,1,São Paulo - SP,0,3,0
229,23,Avaí - SC,0,Internacional - RS,1,0,3
230,24,Coritiba - PR,1,Avaí - SC,0,3,0
231,24,Goiás - GO,2,Atlético - GO,1,3,0
232,24,Fluminense - RJ,1,Palmeiras - SP,1,1,1
233,24,Ceará - CE,0,Athletico Paranaense - PR,0,1,1
234,24,América Fc Saf - MG,1,Atlético Mineiro - MG,1,1,1
235,24,São Paulo - SP,0,Fortaleza - CE,1,0,3
236,24,Botafogo - RJ,0,Flamengo - RJ,1,0,3
237,24,Cuiabá Saf - MT,0,Santos - SP,0,1,1
238,24,Internacional - RS,4,Juventude - RS,0,3,0
239,24,Corinthians - SP,1,Red Bull Bragantino - SP,0,3,0
240,25,Juventude - RS,1,Avaí - SC,1,1,1
241,25,Red Bull Bragantino - SP,2,Palmeiras - SP,2,1,1
242,25,Athletico Paranaense - PR,1,Fluminense - RJ,0,3,0
243,25,América Fc Saf - MG,2,Coritiba - PR,0,3,0
244,25,Flamengo - RJ,1,Ceará - CE,1,1,1
245,25,Fortaleza - CE,1,Botafogo - RJ,3,0,3
246,25,Corinthians - SP,2,Internacional - RS,2,1,1
247,25,Atlético - GO,0,Atlético Mineiro - MG,2,0,3
248,25,Cuiabá Saf - MT,1,São Paulo - SP,1,1,1
249,25,Santos - SP,1,Goiás - GO,2,0,3
250,26,Atlético Mineiro - MG,1,Red Bull Bragantino - SP,1,1,1
251,26,Ceará - CE,2,Santos - SP,1,3,0
252,26,Internacional - RS,1,Cuiabá Saf - MT,0,3,0
253,26,Fluminense - RJ,2,Fortaleza - CE,1,3,0
254,26,Palmeiras - SP,2,Juventude - RS,1,3,0
255,26,Botafogo - RJ,0,América Fc Saf - MG,0,1,1
256,26,Avaí - SC,1,Athletico Paranaense - PR,1,1,1
257,26,São Paulo - SP,1,Corinthians - SP,1,1,1
258,26,Coritiba - PR,2,Atlético - GO,0,3,0
259,26,Goiás - GO,1,Flamengo - RJ,1,1,1
260,27,Avaí - SC,1,Atlético Mineiro - MG,0,3,0
261,27,Botafogo - RJ,2,Coritiba - PR,0,3,0
262,27,Red Bull Bragantino - SP,1,Goiás - GO,1,1,1
263,27,Flamengo - RJ,1,Fluminense - RJ,2,0,3
264,27,Ceará - CE,0,São Paulo - SP,2,0,3
265,27,Juventude - RS,1,Fortaleza - CE,1,1,1
266,27,América Fc Saf - MG,1,Corinthians - SP,0,3,0
267,27,Palmeiras - SP,1,Santos - SP,0,3,0
268,27,Athletico Paranaense - PR,2,Cuiabá Saf - MT,2,1,1
269,27,Atlético - GO,1,Internacional - RS,2,0,3
270,28,São Paulo - SP,4,Avaí - SC,0,3,0
271,28,Santos - SP,2,Athletico Paranaense - PR,0,3,0
272,28,Coritiba - PR,1,Ceará - CE,0,3,0
273,28,Fluminense - RJ,4,Juventude - RS,0,3,0
274,28,Corinthians - SP,2,Atlético - GO,1,3,0
275,28,Fortaleza - CE,3,Flamengo - RJ,2,3,0
276,28,Cuiabá Saf - MT,2,América Fc Saf - MG,1,3,0
277,28,Internacional - RS,0,Red Bull Bragantino - SP,0,1,1
278,28,Goiás - GO,0,Botafogo - RJ,1,0,3
279,28,Atlético Mineiro - MG,0,Palmeiras - SP,1,0,3
280,29,Atlético Mineiro - MG,2,Fluminense - RJ,0,3,0
281,29,Internacional - RS,1,Santos - SP,0,3,0
282,29,Ceará - CE,1,América Fc Saf - MG,2,0,3
283,29,Avaí - SC,1,Atlético - GO,2,0,3
284,29,Goiás - GO,0,Fortaleza - CE,1,0,3
285,29,Athletico Paranaense - PR,2,Juventude - RS,0,3,0
286,29,Flamengo - RJ,4,Red Bull Bragantino - SP,1,3,0
287,29,Corinthians - SP,2,Cuiabá Saf - MT,0,3,0
288,29,Botafogo - RJ,1,Palmeiras - SP,3,0,3
289,29,São Paulo - SP,3,Coritiba - PR,1,3,0
290,30,Juventude - RS,2,Corinthians - SP,2,1,1
291,30,Red Bull Bragantino - SP,2,Cuiabá Saf - MT,1,3,0
292,30,Ceará - CE,1,Goiás - GO,1,1,1
293,30,Atlético - GO,3,Fluminense - RJ,2,3,0
294,30,Athletico Paranaense - PR,1,Fortaleza - CE,1,1,1
295,30,Flamengo - RJ,0,Internacional - RS,0,1,1
296,30,Santos - SP,1,Atlético Mineiro - MG,2,0,3
297,30,Palmeiras - SP,4,Coritiba - PR,0,3,0
298,30,Avaí - SC,1,Botafogo - RJ,2,0,3
299,30,América Fc Saf - MG,1,São Paulo - SP,2,0,3
300,31,Cuiabá Saf - MT,1,Flamengo - RJ,2,0,3
301,31,Corinthians - SP,2,Athletico Paranaense - PR,1,3,0
302,31,Internacional - RS,4,Goiás - GO,2,3,0
303,31,Fortaleza - CE,2,Avaí - SC,0,3,0
304,31,São Paulo - SP,0,Botafogo - RJ,1,0,3
305,31,Coritiba - PR,2,Red Bull Bragantino - SP,1,3,0
306,31,Fluminense - RJ,0,América Fc Saf - MG,2,0,3
307,31,Atlético Mineiro - MG,0,Ceará - CE,0,1,1
308,31,Atlético - GO,1,Palmeiras - SP,1,1,1
309,31,Santos - SP,4,Juventude - RS,1,3,0
310,32,América Fc Saf - MG,1,Fortaleza - CE,2,0,3
311,32,Flamengo - RJ,1,Atlético Mineiro - MG,0,3,0
312,32,Palmeiras - SP,0,São Paulo - SP,0,1,1
313,32,Ceará - CE,1,Cuiabá Saf - MT,1,1,1
314,32,Botafogo - RJ,0,Internacional - RS,1,0,3
315,32,Juventude - RS,1,Atlético - GO,1,1,1
316,32,Athletico Paranaense - PR,1,Coritiba - PR,0,3,0
317,32,Avaí - SC,0,Fluminense - RJ,3,0,3
318,32,Red Bull Bragantino - SP,0,Santos - SP,2,0,3
319,32,Goiás - GO,0,Corinthians - SP,0,1,1
320,33,Red Bull Bragantino - SP,4,Athletico Paranaense - PR,2,3,0
321,33,América Fc Saf - MG,1,Flamengo - RJ,2,0,3
322,33,Santos - SP,0,Corinthians - SP,1,0,3
323,33,Palmeiras - SP,3,Avaí - SC,0,3,0
324,33,Fluminense - RJ,2,Botafogo - RJ,2,1,1
325,33,Juventude - RS,1,São Paulo - SP,2,0,3
326,33,Atlético - GO,1,Ceará - CE,0,3,0
327,33,Cuiabá Saf - MT,1,Goiás - GO,2,0,3
328,33,Coritiba - PR,1,Internacional - RS,1,1,1
329,33,Fortaleza - CE,0,Atlético Mineiro - MG,0,1,1
330,34,Athletico Paranaense - PR,1,Palmeiras - SP,3,0,3
331,34,Flamengo - RJ,3,Santos - SP,2,3,0
332,34,Botafogo - RJ,2,Red Bull Bragantino - SP,1,3,0
333,34,Goiás - GO,2,América Fc Saf - MG,2,1,1
334,34,Internacional - RS,2,Ceará - CE,1,3,0
335,34,Corinthians - SP,0,Fluminense - RJ,2,0,3
336,34,Fortaleza - CE,3,Coritiba - PR,1,3,0
337,34,São Paulo - SP,2,Atlético - GO,1,3,0
338,34,Atlético Mineiro - MG,1,Juventude - RS,0,3,0
339,34,Cuiabá Saf - MT,1,Avaí - SC,0,3,0
340,35,Ceará - CE,0,Fluminense - RJ,1,0,3
341,35,Botafogo - RJ,0,Cuiabá Saf - MT,2,0,3
342,35,São Paulo - SP,2,Atlético Mineiro - MG,2,1,1
343,35,América Fc Saf - MG,1,Internacional - RS,0,3,0
344,35,Athletico Paranaense - PR,3,Goiás - GO,2,3,0
345,35,Avaí - SC,1,Red Bull Bragantino - SP,2,0,3
346,35,Juventude - RS,0,Coritiba - PR,1,0,3
347,35,Atlético - GO,2,Santos - SP,3,0,3
348,35,Palmeiras - SP,4,Fortaleza - CE,0,3,0
349,35,Flamengo - RJ,1,Corinthians - SP,2,0,3
350,36,Santos - SP,1,Avaí - SC,1,1,1
351,36,Fluminense - RJ,3,São Paulo - SP,1,3,0
352,36,Goiás - GO,1,Juventude - RS,0,3,0
353,36,Red Bull Bragantino - SP,1,América Fc Saf - MG,4,0,3
354,36,Corinthians - SP,1,Ceará - CE,0,3,0
355,36,Internacional - RS,2,Athletico Paranaense - PR,0,3,0
356,36,Fortaleza - CE,1,Atlético - GO,1,1,1
357,36,Coritiba - PR,1,Flamengo - RJ,0,3,0
358,36,Cuiabá Saf - MT,1,Palmeiras - SP,1,1,1
359,36,Atlético Mineiro - MG,0,Botafogo - RJ,2,0,3
360,37,São Paulo - SP,0,Internacional - RS,1,0,3
361,37,Coritiba - PR,2,Corinthians - SP,2,1,1
362,37,Fluminense - RJ,3,Goiás - GO,0,3,0
363,37,Avaí - SC,2,Ceará - CE,0,3,0
364,37,Fortaleza - CE,6,Red Bull Bragantino - SP,0,3,0
365,37,Juventude - RS,2,Flamengo - RJ,2,1,1
366,37,Atlético - GO,1,Athletico Paranaense - PR,1,1,1
367,37,Palmeiras - SP,2,América Fc Saf - MG,1,3,0
368,37,Botafogo - RJ,3,Santos - SP,0,3,0
369,37,Atlético Mineiro - MG,3,Cuiabá Saf - MT,0,3,0
370,38,Flamengo - RJ,1,Avaí - SC,2,0,3
371,38,América Fc Saf - MG,1,Atlético - GO,1,1,1
372,38,Red Bull Bragantino - SP,0,Fluminense - RJ,1,0,3
373,38,Corinthians - SP,0,Atlético Mineiro - MG,1,0,3
374,38,Santos - SP,0,Fortaleza - CE,2,0,3
375,38,Internacional - RS,3,Palmeiras - SP,0,3,0
376,38,Ceará - CE,4,Juventude - RS,1,3,0
377,38,Goiás - GO,0,São Paulo - SP,4,0,3
378,38,Cuiabá Saf - MT,2,Coritiba - PR,1,3,0
379,38,Athletico Paranaense - PR,3,Botafogo - RJ,0,3,0
